this,is,sample,file,with,shift-jis,Åiì˙ñ{åÍÅj,text,encoding,
this,area,may,contain,settings,written,by,measurement,system,
for,example,
product name,motion sensor,
id,1,
comment,
sampling_rate,200,
key:0123456789abcdef,
time:12:34:56,
index,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,
1,0.23646623766012223,0.19187099320679943,-0.10941489584408928,0.10644780015606571,-0.01316072411044173,-0.2515593315403632,-0.5418156291938366,1.350411573468557,-1.1859015722051027
2,0.1565666627903008,0.18993514453788565,-0.22465053414111283,0.3871344376264164,0.08961550447437422,-0.11254832047742261,0.061131220781792124,1.2714449353846347,-1.369872366369586
3,0.268770144442498,-0.32104734067446594,-0.010039892427250577,0.07258297149395591,-0.22552086294482232,-0.16992521863349017,0.5188173559479299,1.0514549459146298,-1.2127988033496209
4,0.06169721397276555,-0.03928972748737707,-0.2669288434714116,0.06302650039530833,-0.2657734703395585,0.17104807588495652,1.1670585252725831,0.4697780880329265,-1.4891545492853426
5,0.11420469939811478,-0.06795451339501121,0.07631498303751744,0.10719952745040756,0.04533559704477412,0.004263838946276639,1.2655422693203173,-0.057728572121253985,-1.6547273930783462
6,0.27175901795990387,0.2832630866167982,0.10166810437261216,0.19410393564903783,0.12985410748537318,-0.18671314119289367,1.1725751467263672,-0.12343065740697243,-1.349057144613882
7,0.018322008611298,-0.1755350723945793,0.4258645820014048,-0.07562208279541743,-0.3068444040747357,-0.17280323130073114,1.5008322080307082,-0.749351682755775,-0.7346732725879233
8,0.20778791722055584,-0.032994282363215804,0.19884126645622824,-0.19374436430722755,-0.44397952413021646,0.1427567892165213,1.5294667381663525,-0.7092078349085628,-0.7945415478162969
9,0.38825964557329284,-0.4448884304582076,0.22085857891733046,0.04626657805934951,-0.26571799925322903,0.3851604910799486,1.324631455240735,-1.1204532011568222,-0.24186284327280147
10,0.2456436930967528,0.02122163108729852,-0.03253635821982798,-0.08416885618166392,-0.13645357477256378,0.2752783906250044,0.8785163796190436,-1.25004447354119,0.1744543207596828
11,-0.11149508517024233,-0.09472348303312086,0.04839318649718283,-0.1679804286965737,0.22469696025183178,-0.07020027385998959,0.5448502192446661,-1.353970323854273,0.9087567800803842
12,0.02079118781476936,-0.12078363467814503,0.2913965448978208,-0.24114622492682108,0.25262702689381317,-0.09394355704173407,0.1047285140756459,-1.2366133263423018,1.3853639380098834
13,0.03541467882541838,0.11942424426604666,0.22358479098878975,0.2597188690875889,0.020930648054028195,0.13403245745143605,-0.15999691300362445,-1.3059264649756774,1.5325827915295822
14,-0.28013782143422633,0.14580290661748435,-0.06893579419371895,0.02465401382060395,0.11360932308706508,0.18701345449747572,-0.8114964475248043,-0.9630586503354145,1.3701896217015193
15,-0.14906178709289034,-0.13404443057653662,-0.04147156305715394,-0.05603775257522292,0.013233715451685751,-0.031139092181010297,-0.7475015360419839,-0.5889293349918527,1.4638785711938223
16,0.00963538912357112,-0.2380978656556017,0.4607206985184042,-0.011927110677337274,0.43576580016973954,0.10101684158577262,-1.3160501468348573,-0.37696542003371486,1.3497878612201595
17,-0.28752111577548356,-0.2884911334001007,-0.21901558846676353,0.09684364612835979,-0.09026057985204686,-0.0788720805136371,-1.234662986801597,0.37498317640497114,1.2057499497239685
18,-0.16120600091982326,0.24796469575693295,0.2324290259980254,-0.09539136022503757,0.24033906965106996,-0.1887713621744197,-1.5714530901619759,0.7287694993182539,0.9076196416016277
19,-0.22068571531624193,0.1824574716400915,-0.16053946556453452,-0.09378089756568651,-0.0710994510285292,0.05301963470398556,-1.3802894048806313,0.9520659463272538,0.34176221939545254
20,-0.02726549852982353,-0.02681709447278538,0.1122658990352127,0.24978503464855295,0.10094293049937586,-0.08752631844540425,-1.1762276286499422,1.2125155805709182,-0.06791627034760243
21,-0.23013114317535976,0.06657184458137151,0.13264907849376556,0.30214195436869395,0.10112345222978489,-0.30380524132189685,-0.8257467384129353,1.340705587029032,-0.12588837942257103
22,-0.21610728631535756,0.21049210685053613,-0.01589599562772634,0.11456844017634561,0.04552353217254941,-0.0443729546991231,-0.4112830662412731,1.7253385740232854,-1.3612275945720835
23,-0.06065733588876779,0.18099867252297222,-0.12018349782107694,0.023623886825363094,0.1889753057100838,-0.16438740271724303,-0.18098642547540114,1.7770767041933722,-1.2718386448380825
24,0.2850309029625063,0.23250342749992692,-0.20755978631007016,0.47199929519312006,0.08735268244109248,-0.1430987704117332,0.2991870091242113,1.3329604955404837,-1.1407381152195382
25,0.10990620373502613,-0.05386224837224275,-0.11876960600320657,0.2184739979795668,0.17836057074658773,0.42722308831551675,0.5703534555729006,0.9053105060828441,-1.2158286046928106
26,0.05240984723351282,0.24187172523703987,-0.1679412653843254,-0.16504301184236436,0.2511327439753701,0.08802526057827872,0.9432178365685884,0.4794856580469486,-1.7665180014858284
27,0.3521309523799506,-0.014127489342937026,-0.27188166124048596,0.39678243535684554,-0.24918417036200402,-0.03609657598600444,1.122577987942874,0.08275272884372344,-1.5719316533820469
28,0.1693300670189329,0.14613287582978501,0.06455293882302313,0.10248856718956956,-0.2371637292710651,0.04222617509555943,1.6484916928700706,-0.5651057087142168,-0.9244196989032404
29,0.09131409374356252,-0.22076807532074416,-0.17405868427907825,0.05277381514813821,-0.14837357643040422,-0.041415005639729066,1.5973674267637306,-0.7531687397507314,-0.5534759027358085
30,0.2356679393901608,0.1434535158077832,-0.11536722346969422,0.034786696202743925,-0.06047584271083351,0.07938054120693763,1.492730050799179,-0.8997506357742062,-0.23394119435317315
31,0.12882925365389486,-0.29516432840119877,-0.02208004257378063,0.019173422262311265,-0.15539965321441068,0.2272576988682121,1.0898392468688036,-1.1582995955207178,0.08400915310766532
32,0.39851750996440616,-0.23009835246405136,0.2354781768764284,-0.40080472755867824,0.056143363092906545,0.1742791574701883,0.8147816957629731,-1.3046437950701015,0.5679206463997077
33,0.4482682973549148,-0.0778841205618245,0.05904672822723017,-0.09370161023679477,0.26180550826545124,-0.05746467476328533,0.599996954941968,-1.5401483271632945,1.202686813999409
34,0.13502936742233196,-0.3072149479225016,0.3993981154342808,-0.10732064062901439,-0.14141147521685962,-0.168108473115845,0.3236851350865453,-1.256993915771013,1.1863714692641454
35,-0.06162422220727977,-0.17769709841646433,-0.28247608512330846,-0.03316829090380485,0.06728950836430697,0.3404686129475681,0.013312059331593684,-1.2257412603076143,1.2899938698149667
36,0.4031239357836354,-0.18261367749513222,0.1466043134443032,-0.023547715014795467,0.19753330520223095,0.1378325721754838,-0.6563240695560324,-0.8759922533193767,1.636639536881565
37,-0.30517571171714425,0.04768676738261418,0.45019222479537585,-0.11697309782179774,0.22055549174964945,-0.00040855546284263543,-0.8495007528073776,-0.6840669907681106,1.451881141373241
38,-0.06767500738516105,0.1536021226353615,-0.023065159373424488,0.2507754839280478,-0.21169896757363324,-0.30563872884778176,-1.5939760535310563,0.009466779881183551,1.222449811331505
39,-0.06253568274064064,-0.2226587940893852,-0.02072969559124377,0.03600920427250436,0.30366212327627895,-0.08499121951411175,-1.374585824850762,0.504761853649476,0.6246529429184313
40,0.0864681950934709,-0.34281260491171106,0.2585219602464611,0.002474367913819508,-0.16806568915843575,0.12408587839516236,-1.296420020165586,1.1027414365287536,0.681703816655928
41,-0.34321673179426404,-0.2904485601587728,0.18383430460161693,0.10874763328570222,-0.004284994924640337,0.01975353522018393,-1.3351113560382917,1.3423747253581568,0.022195135163304264
42,-0.12281825970893434,0.047984019972263287,0.26346729551404396,0.30676094268530774,-0.18305455300549,-0.16420029965776833,-1.4839407498126822,1.6521121129310492,-0.07228037739144352
43,-0.10000631263638995,0.21921043392352763,0.17368225714565338,0.46121541926425963,0.13310416170399803,-0.06580413352056191,-0.9724805928542939,1.3829381277402986,-0.7463495001347668
44,-0.18518042765584083,-0.06317994319494857,0.17972208159800634,0.30273232052028387,-0.053547184802523975,0.029861476691028635,-0.35969916489434867,1.755513907721127,-1.1399991834626053
45,-0.29526723145758127,0.05063695766318685,-0.25538131357652,-0.05865538529050554,-0.13619204650875458,-0.15483848327250957,0.08877829964726924,1.440223459909902,-1.1325412993459676
46,-0.08641192384441326,-0.020034724821534566,-0.4253353253148487,0.09869805774476705,0.4083656010753928,0.2942409771729283,0.6885941604032664,1.3822773502637127,-1.8132328087402372
47,0.19082027964676163,0.11660751069947523,-0.041490931460561785,0.2711957167920868,-0.14258090842572385,-0.07045862458984259,0.7682004983076817,0.21309356650260375,-1.5875850164865173
48,-0.02035709777073899,0.5185295563825851,0.0578727371938271,0.26001343083153705,-0.17970707612186865,0.22618705407539136,0.9138886128721226,0.19100186739231279,-1.2232745604058608
49,0.2886824683016179,0.07193064228494056,-0.16416308206568545,-0.06278935940886328,-0.3824001941778069,-0.08441366709163454,1.1856572770201557,0.11400118214139962,-0.9883241421071316
50,-0.04616137600641116,0.18787542155837308,-0.16586676882294749,0.28113022920696695,0.11088290467583646,0.12389111426131218,1.5582335936847471,-0.46174628526642947,-0.8543429614750876
51,0.2777301820367739,0.17117479896584492,-0.3575583494403758,0.1472747090105349,-0.11037618979270607,0.008872018615885477,1.383379281070167,-1.2766926309062634,-0.49474829482939603
52,0.25217120032820817,0.17965414962570422,-0.07267664987115607,-0.10241053453307102,0.035288776494115826,0.0978567282822003,1.054843076025147,-1.1102096849257204,-0.2881306636735687
